DAY_OF_MONTH,ORIGIN,DEST,DEP_TIME,ARR_TIME
16,CMH,MCO,1727,1927
16,MCO,IAD,2034,2234
16,BDL,MCO,0657,0941
16,MCO,BDL,1039,1318
16,BDL,MCO,1348,1630
16,MCO,BDL,1809,2101
16,MCO,BDL,0701,0943
16,MCO,BDL,1331,1611
16,BDL,MCO,1655,1933
16,FLL,BOS,1515,1816
16,FLL,PVD,2026,2324
16,EWR,PBI,0835,1118
16,FLL,EWR,0805,1046
16,JFK,FLL,1021,1300
16,TPA,BOS,0705,1018
16,BOS,TPA,1143,1449
16,TPA,BOS,1557,1847
16,BOS,TPA,1915,2234
16,BDL,TPA,1507,1810
16,FLL,EWR,1229,1515
16,BOS,FLL,1712,2021
16,RSW,CMH,1424,1644
16,IAD,MCO,2051,2319
16,MCO,CMH,0802,1025
16,PVD,FLL,1233,1540
16,MCO,CMH,2026,2235
16,CMH,MCO,0625,0833
16,CMH,MCO,1231,1449
16,MCO,CMH,0928,1143
16,MCO,CMH,1216,1424
16,CMH,MCO,1511,1718
16,BOS,FLL,0654,1024
16,MCO,ISP,1846,2111
16,ISP,MCO,0653,0920
16,ISP,FLL,0756,1047
16,FLL,ISP,1354,1630
16,ISP,FLL,1703,1946
16,FLL,ISP,2021,2308
16,BOS,PBI,1923,2239
16,RSW,EWR,1743,2034
16,TPA,JFK,0703,0931
16,EWR,PBI,1558,1822
16,CMH,RSW,1108,1332
16,MCO,MCI,0929,1124
16,MCI,MCO,1155,1542
16,MCO,MCI,1249,1446
16,MCI,MCO,1519,1859
16,MCO,MCI,2117,2342
16,MCI,MCO,0652,1034
16,CMH,TPA,0756,0958
16,CMH,TPA,1345,1556
16,TPA,CMH,2015,2229
16,FLL,BOS,1901,2208
16,BOS,FLL,1453,1759
16,PHX,ORD,0703,1207
16,ORD,PHX,0730,0854
16,PHX,ORD,0931,1432
16,SJC,PHX,0840,1029
16,DTW,LAS,0727,0845
16,LAS,PHX,1013,1118
16,PHX,ORD,1208,1731
16,PHX,ORD,1455,1959
16,PHX,ORD,1747,2259
16,SEA,PHX,1420,1659
16,LAX,PHX,0705,0810
16,PHX,JFK,0912,1645
16,PHX,JFK,1231,2035
16,JFK,PHX,1249,1504
16,JFK,PHX,1805,2027
16,PHX,JFK,2250,0628
16,PHX,LAX,0736,0853
16,PHX,LAX,0946,1107
16,PHX,LAX,1019,1139
16,FLL,PHX,1016,1144
16,PHX,LAX,1318,1432
16,PHX,LAX,1433,1545
16,SJC,PHX,1155,1337
16,DFW,PHX,1442,1511
16,PHX,LAX,1559,1712
16,BOS,PHX,1234,1511
16,PHX,LAX,1657,1809
16,LAX,PHX,1830,1946
16,DEN,PHX,1655,1747
16,PHX,LAX,1845,2003
16,LAX,PHX,2057,2208
16,PHX,LAX,2046,2158
16,SEA,PHX,1703,1940
16,AUS,PHX,2008,2030
16,PHX,LAX,2140,2300
16,LAS,PHX,0714,0815
16,SAN,PHX,1227,1339
16,CMH,PHX,0834,0937
16,PHX,LAS,1048,1156
16,LAS,JFK,2235,0613
16,LAX,LAS,1958,2053
16,LAS,JFK,1425,2235
16,SFO,LAS,1157,1317
16,LAS,JFK,1733,0115
16,SJC,LAS,1515,1624
16,LAS,JFK,1139,1935
16,JFK,LAS,1906,2133
16,LAS,JFK,0952,1800
16,JFK,LAS,0931,1151
16,LAS,JFK,0003,0754
16,BOS,LAS,0813,1050
16,LAS,BOS,1557,2343
16,PHL,PHX,0953,1157
16,PHX,LAS,1335,1441
16,LAS,BOS,2353,0745
16,BOS,LAS,2117,2359
16,ORD,PHX,1849,2029
16,PHX,SEA,2132,0015
16,MKE,PHX,1620,1758
16,PHX,SEA,1903,2153
16,ORD,PHX,1328,1512
16,PHX,SEA,1624,1910
16,EWR,PHX,0953,1214
16,PHX,SEA,1318,1625
16,JFK,PHX,0748,0948
16,PHX,SEA,1052,1337
16,PHX,SEA,0753,1043
16,PHX,BWI,0936,1642
16,PHX,BWI,1322,2033
16,SNA,PHX,0957,1100
16,BWI,PHX,1314,1515
16,PHX,LAS,1615,1720
16,LAS,PHX,1225,1327
16,PHX,BWI,1456,2157
16,OAK,PHX,1450,1629
16,PHX,BWI,1803,0130
16,CMH,PHX,1926,2055
16,LAS,LAX,0924,1028
16,MSP,LAS,0703,0813
16,LAS,LAX,0725,0826
16,BWI,LAS,0928,1115
16,LAS,LAX,1150,1254
16,LAS,PHX,1125,1225
16,LAX,LAS,0946,1051
16,LAX,LAS,1116,1208
16,LAX,LAS,1455,1547
16,EWR,LAS,1203,1414
16,LAS,LAX,1524,1629
16,LAS,LAX,1304,1413
16,LAS,LAX,1645,1755
16,LAS,LAX,1940,2050
16,LAX,LAS,1835,1931
16,LAX,LAS,2119,2217
16,CMH,LAS,2055,2214
16,LAS,LAX,2353,0054
16,LAS,LAX,2102,2207
16,PHX,MKE,1008,1505
16,SAN,PHX,0650,0752
16,PHX,MKE,1502,2010
16,SLC,PHX,1326,1357
16,MKE,LAS,2110,2254
16,LAS,MKE,0040,0553
16,LAS,SNA,2040,2150
16,SNA,LAS,0922,1025
16,SMF,SNA,1020,1138
16,SNA,LAS,1226,1327
16,LAS,SNA,1821,1920
16,SNA,LAS,1416,1513
16,LAS,SNA,1616,1721
16,LAS,SNA,1435,1539
16,SNA,LAS,1506,1606
16,LAS,SNA,1238,1335
16,SNA,LAS,1630,1732
16,LAS,SNA,1120,1228
16,SNA,LAS,1905,2002
16,LAS,SNA,0941,1040
16,PHX,LAS,0748,0852
16,LAS,SNA,0727,0837
16,LAX,PHX,0650,0801
16,PHX,STL,0913,1352
16,PHX,STL,1207,1701
16,SMF,PHX,0940,1113
16,PHX,STL,1734,2209
16,SFO,PHX,1441,1621
16,STL,PHX,1915,2026
16,ONT,PHX,0632,0749
16,PHX,SAT,0905,1304
16,SAT,PHX,0915,0930
16,PHX,SAT,1157,1605
16,BOI,PHX,1536,1635
16,PHX,SAT,1744,2149
16,DFW,PHX,0629,0651
16,PHX,SAN,0746,0858
16,PHX,SAN,1038,1151
16,TPA,PHX,0808,0927
16,PHL,PHX,0713,0938
16,PHX,SAN,1026,1136
16,BOS,PHX,0937,1217
16,PHX,SAN,1328,1441
16,ATL,PHX,1116,1236
16,PHX,SAN,1329,1438
16,CMH,PHX,1357,1508
16,PHX,SAN,1613,1715
16,SAN,PHX,1807,1911
16,MSP,PHX,1628,1738
16,PHX,SAN,1857,2002
16,MCI,PHX,1711,1758
16,PHX,SAN,1850,1953
16,IAH,PHX,2006,2046
16,PHX,SAN,2138,2237
16,JFK,LAS,0917,1131
16,LAS,SAN,1305,1410
16,PHX,SAN,1738,1842
16,LAS,SAN,1955,2057
16,ORD,LAS,1719,1910
16,DFW,LAS,0730,0814
16,LAS,SAN,0907,1003
16,JFK,LAS,2024,2301
16,LAS,SAN,2344,0100
16,SAN,LAS,1052,1154
16,SAN,PHX,1930,2040
16,ABQ,PHX,0637,0657
16,PDX,PHX,0600,0831
16,PHX,ABQ,0914,1119
16,PHX,ABQ,1200,1432
16,SAN,PHX,0952,1102
16,ABQ,PHX,1211,1229
16,PHX,ABQ,1453,1716
16,RNO,PHX,1158,1328
16,PDX,PHX,1407,1651
16,PHX,ABQ,1737,1937
16,LAX,PHX,1806,1928
16,PHX,ABQ,2019,2221
16,LAS,EWR,1829,0154
16,SAN,LAS,1431,1535
16,EWR,LAS,2102,2324
16,LAS,EWR,2339,0718
16,SFO,LAS,2143,2257
16,OAK,PHX,1732,1930
16,PHX,AUS,2025,0040
16,PHX,AUS,1828,2221
16,SNA,PHX,1537,1649
16,PHX,AUS,1449,1845
16,TUS,PHX,1316,1353
16,LGB,PHX,0953,1105
16,PHX,AUS,1213,1626
16,AUS,PHX,0916,0937
16,PHX,AUS,0911,1315
16,BUR,PHX,0637,0800
16,PHX,DTW,0915,1546
16,PHX,DTW,1201,1834
16,SJC,PHX,0859,1043
16,ONT,PHX,1237,1341
16,PHX,DTW,1504,2138
16,DTW,PHX,1654,1803
16,PHX,LAS,1916,2020
16,LAS,DTW,0001,0711
16,SNA,LAS,2105,2201
16,LGB,PHX,1525,1646
16,PHX,DTW,1740,0019
16,ONT,PHX,0708,0804
16,PHX,PHL,0908,1627
16,PHX,PHL,1156,1908
16,LAX,PHX,1231,1339
16,PHX,PHL,1515,2230
16,LAS,PHL,1617,2333
16,SFO,LAS,1352,1505
16,LAS,PHL,2337,0709
16,SNA,SMF,0933,1055
16,SNA,SMF,1304,1425
16,SMF,SNA,1251,1409
16,SNA,SMF,1530,1649
16,SMF,SNA,1658,1818
16,SNA,SMF,1800,1918
16,SMF,SNA,2000,2113
16,LAS,IAH,1947,0025
16,SFO,LAS,1711,1823
16,PHX,IAH,0854,1319
16,SLC,PHX,0714,0743
16,IAH,PHX,0845,0932
16,PHX,IAH,1200,1633
16,SFO,PHX,0852,1043
16,LGB,PHX,1230,1336
16,PHX,IAH,1500,1928
16,IAH,PHX,1720,1758
16,GEG,PHX,1410,1634
16,PHX,IAH,1737,2154
16,ONT,PHX,1811,1915
16,PHX,IAH,2026,0053
16,LAS,SJC,1313,1434
16,PHL,LAS,1008,1228
16,PHX,SJC,2133,2320
16,LAS,PHX,1759,1901
16,PHX,SJC,2030,2214
16,SJC,PHX,1853,2035
16,PHX,SJC,1605,1800
16,SJC,PHX,1745,1929
16,DTW,PHX,1106,1209
16,PHX,SJC,1332,1528
16,MCI,PHX,0840,0925
16,PHX,SJC,1030,1235
16,PHX,SJC,0735,0930
16,PHX,SJC,0617,0812
16,PHX,MSY,0921,1414
16,PHX,CMH,1749,0019
16,SAN,PHX,1523,1637
16,CMH,PHX,1700,1822
16,PHX,LAS,1923,2026
16,FLL,LAS,0833,1028
16,LAS,PHX,1250,1354
16,PHX,CMH,1505,2130
16,PHX,CMH,1310,1937
16,CMH,PHX,1102,1219
16,PHX,CMH,0944,1608
16,IAH,PHX,0631,0709
16,DEN,PHX,0820,0924
16,DEN,PHX,1139,1236
16,LAS,PHX,1606,1706
16,PHX,BDL,0927,1700
16,BDL,PHX,1816,2024
16,PHX,COS,1033,1314
16,PHX,COS,1206,1455
16,SLC,PHX,1042,1108
16,PHX,COS,1743,2026
16,SLC,PHX,1622,1655
16,OAK,PHX,0600,0748
16,PHX,ELP,0911,1120
16,BUR,PHX,0939,1106
16,PHX,ELP,1215,1428
16,LAS,PHX,1243,1354
16,PHX,ELP,1444,1643
16,SFO,LAS,1035,1205
16,COS,PHX,1705,1803
16,PHX,LAS,1914,2023
16,PHX,ELP,2027,2231
16,TUS,PHX,1854,1936
16,PHX,TUS,0849,0927
16,SMF,PHX,0619,0759
16,DFW,PHX,0916,0930
16,PHX,TUS,1058,1145
16,ONT,PHX,0939,1052
16,PHX,TUS,1152,1234
16,PHX,TUS,1315,1352
16,OAK,PHX,1149,1350
16,PHX,TUS,1441,1517
16,PHX,TUS,1550,1624
16,SAT,PHX,1447,1501
16,PHX,TUS,1734,1811
16,PHX,TUS,1916,1957
16,PHX,TUS,2016,2052
16,PHL,PHX,1806,2006
16,PHX,TUS,2151,2235
16,TUS,PHX,1603,1649
16,TUS,LAS,2044,2154
16,LAX,PHX,1650,1810
16,PHX,SLC,1856,2124
16,LAX,PHX,1133,1246
16,PHX,SLC,1318,1556
16,MCI,PHX,1415,1445
16,PHX,SLC,1554,1815
16,LAS,TUS,2347,0055
16,SAN,LAS,2045,2153
16,BWI,PHX,0801,0943
16,PHX,SLC,1020,1258
16,ELP,PHX,0635,0648
16,PHX,SLC,0726,0954
16,PHX,IND,0920,1432
16,SAN,PHX,0659,0805
16,IND,PHX,1624,1758
16,PHX,IND,1757,2315
16,SAN,PHX,1545,1655
16,PHX,BUR,0728,0853
16,OMA,PHX,1153,1239
16,PHX,BUR,1333,1458
16,IND,PHX,0734,0917
16,PHX,BUR,1022,1142
16,PHX,BUR,1616,1737
16,BUR,PHX,1823,1947
16,PHX,BUR,1919,2038
16,TPA,PHX,1705,1815
16,BUR,PHX,1533,1649
16,DEN,PHX,0702,0757
16,LAS,PHX,0556,0659
16,PHX,DEN,0755,1033
16,PHX,DEN,1004,1236
16,DEN,PHX,0600,0653
16,PHX,DEN,1207,1450
16,DEN,PHX,1259,1347
16,PHX,DEN,1440,1714
16,SFO,PHX,1150,1339
16,LAS,PHX,1530,1635
16,PHX,DEN,1741,2013
16,PHX,DEN,1912,2150
16,PHX,DEN,2025,2300
16,SLC,PHX,1859,1932
16,DEN,PHX,1936,2026
16,DEN,LAS,2127,2216
16,LAS,PHX,0009,0112
16,LAS,DEN,2338,0218
16,SMF,LAS,2121,2232
16,MKE,PHX,0734,0911
16,EWR,PHX,2002,2219
16,PHX,OMA,0908,1330
16,TUS,PHX,0734,0812
16,PDX,PHX,0819,1053
16,PHX,OMA,1200,1642
16,PHX,OMA,1744,2217
16,RNO,PHX,1452,1632
16,PHX,OMA,2016,0032
16,RNO,PHX,1733,1916
16,PHX,RNO,0744,0932
16,PHX,RNO,1053,1245
16,PHX,RNO,1333,1522
16,SNA,PHX,1130,1228
16,PHX,RNO,1850,2037
16,STL,PHX,1649,1815
16,PHX,RNO,2148,2333
16,RNO,LAS,2125,2231
16,LAS,RNO,2345,0051
16,LAS,PHX,0653,0745
16,PHX,CLE,0900,1528
16,PHX,CLE,1159,1846
16,CLE,LAS,1955,2119
16,LAS,CLE,2343,0636
16,PHX,DFW,0915,1323
16,GEG,PHX,0836,1107
16,PHX,DFW,1305,1708
16,PDX,PHX,1114,1353
16,PHX,DFW,1455,1913
16,DFW,PHX,1738,1801
16,PHX,DFW,1747,2203
16,SJC,PHX,1450,1625
16,PHX,DFW,2022,0030
16,LAS,DFW,1625,2054
16,PHX,LAS,1428,1531
16,LAS,MIA,0025,0737
16,SEA,LAS,2001,2202
16,PHX,MIA,1158,1900
16,MIA,LAS,2023,2259
16,MCO,PHX,1036,1147
16,PHX,LAS,1332,1436
16,LAS,PHX,1015,1115
16,PHX,MCO,1204,1922
16,MCO,LAS,2024,2211
16,LAS,MCO,2356,0707
16,PHX,LAS,2147,2245
16,PHX,MCO,1505,2206
16,SEA,PHX,1124,1402
16,PHX,TPA,0925,1558
16,LAX,PHX,1008,1115
16,PHX,TPA,1218,1903
16,TPA,LAS,2037,2226
16,LAS,TPA,2357,0656
16,SJC,LAS,2238,2347
16,PHX,GEG,1031,1310
16,SAN,PHX,0806,0908
16,ELP,PHX,1736,1809
16,PHX,GEG,1918,2154
16,PHX,MCI,0858,1311
16,RNO,PHX,0627,0752
16,PHX,MCI,1154,1618
16,SNA,PHX,0900,1010
16,PHX,MCI,1434,1902
16,PHX,MCI,1748,""
16,SMF,PHX,1510,1653
16,MCI,PHX,1947,2045
16,PHX,MCI,2022,0105
16,SMF,PHX,1739,1918
16,PHX,ATL,1041,1719
16,ATL,LAS,0742,0907
16,LAS,PHX,0947,1058
16,PHX,ATL,1200,1842
16,LAS,ATL,2359,0649
16,LAX,PHX,1232,1342
16,PHX,ATL,1509,2131
16,ATL,PHX,1928,2018
16,LAX,PHX,1531,1654
16,PHX,ATL,1754,0025
16,ICT,PHX,0628,0700
16,PHX,OAK,0835,1046
16,MSP,PHX,0813,0919
16,PHX,OAK,1030,1229
16,ELP,PHX,1459,1518
16,PHX,OAK,1600,1756
16,OAK,PHX,1836,2020
16,PHX,OAK,1333,1543
16,TUS,PHX,1210,1253
16,OMA,PHX,1713,1807
16,PHX,OAK,1856,2050
16,PHX,OAK,2146,2345
16,OAK,LAS,2124,2236
16,LAS,OAK,2348,0108
16,LAS,ONT,2357,0057
16,PHL,LAS,2027,2238
16,ATL,PHX,1757,1844
16,PHX,ONT,1937,2042
16,PHX,ONT,2139,2240
16,ABQ,PHX,1503,1520
16,PHX,ONT,1611,1722
16,ELP,PHX,1221,1234
16,PHX,ONT,1327,1447
16,ATL,PHX,0840,0935
16,PHX,ONT,1039,1203
16,PHX,ONT,0748,0858
16,PHX,SNA,0739,0858
16,MCO,PHX,0810,0950
16,PHX,SNA,1039,1206
16,MSY,PHX,1634,1755
16,PHX,SNA,1900,2019
16,PHX,SNA,1329,1448
16,OMA,PHX,1430,1516
16,PHX,SNA,1618,1728
16,MCI,PHX,1129,1221
16,PHX,SNA,1322,1444
16,ORD,PHX,1614,1809
16,PHX,SNA,1859,2009
16,SNA,PHX,1820,1929
16,SNA,PHX,2056,2159
16,DFW,PHX,1958,2018
16,PHX,SNA,2122,2235
16,PHX,BOI,1906,2200
16,SAT,PHX,1742,1801
16,COS,PHX,0840,0930
16,PHX,BOI,1034,1348
16,LAS,PHX,0700,0801
16,PHX,EWR,0900,1649
16,EWR,PHX,0735,0940
16,PHX,EWR,1200,1938
16,PHX,EWR,1510,2236
16,SAN,PHX,1254,1400
16,PHX,EWR,1753,0123
16,EWR,PHX,1755,1957
16,CMH,LAX,1723,1914
16,LAX,CMH,0114,0817
16,PHX,LAX,1027,1144
16,STL,PHX,0800,0926
16,PHX,LAX,1142,1303
16,RNO,PHX,0912,1044
16,LAX,PHX,1400,1525
16,PHX,LAX,1902,2020
16,TUS,PHX,1704,1747
16,PHX,LAS,0813,0913
16,LAS,PHX,1827,1943
16,LAS,PHX,2103,2209
16,PHX,LAS,1741,1855
16,LAS,ORD,1617,2126
16,SMF,LAS,1352,1503
16,LAS,ORD,1110,1640
16,PHX,LAS,0905,1005
16,ORD,LAS,2108,2259
16,LAS,ORD,2350,0459
16,SAN,LAS,2130,2234
16,LAS,CMH,2330,0654
16,ONT,LAS,2120,2212
16,CMH,LAS,0801,0909
16,LAS,CMH,1258,1935
16,LAS,CMH,0929,1605
16,SFO,LAS,0711,0823
16,PHX,MSP,0938,1419
16,SEA,PHX,0548,0830
16,PHX,MSP,1226,1732
16,SEA,PHX,0915,1140
16,PHX,MSP,1512,2006
16,SMF,PHX,1155,1333
16,LAS,MSP,0212,0648
16,PHX,MSP,1745,2235
16,PHX,SMF,0731,0933
16,OMA,PHX,0845,0938
16,PHX,SMF,1015,1244
16,MSP,PHX,1310,1436
16,PHX,SMF,1342,1538
16,PHX,SMF,1611,1802
16,TUS,PHX,1431,1514
16,ABQ,PHX,1750,1814
16,PHX,SMF,1858,2054
16,SMF,PHX,1850,2035
16,ABQ,PHX,2028,2040
16,PHX,SMF,2141,2331
16,LAS,SMF,0032,0150
16,MSP,PHX,1916,2037
16,PHX,LAS,2148,2250
16,LAS,BWI,1602,2319
16,LAX,LAS,1354,1454
16,BWI,LAS,2121,2321
16,LAS,BWI,2356,0725
16,JFK,LAS,0807,1024
16,LAS,SMF,1126,1244
16,PHX,PDX,0744,1020
16,ABQ,PHX,0914,0943
16,PHX,PDX,1052,1342
16,MIA,PHX,1026,1203
16,PHX,PDX,1335,1630
16,PDX,PHX,1656,1920
16,PHX,LAS,2020,2123
16,COS,PHX,1420,1501
16,PHX,PDX,1601,1843
16,AUS,PHX,1735,1748
16,PHX,PDX,1850,2126
16,PDX,PHX,1926,2149
16,PHX,PDX,2200,0025
16,PHX,SFO,0750,0951
16,DTW,PHX,0824,0936
16,PHX,SFO,1034,1240
16,BWI,PHX,1058,1219
16,PHX,SFO,1342,1547
16,AUS,PHX,1445,1456
16,PHX,SFO,1601,1803
16,SFO,PHX,1856,2047
16,SFO,PHX,1728,1912
16,DTW,PHX,1920,2031
16,PHX,SFO,2147,2344
16,PHX,SFO,1913,2128
16,PHX,BOS,0903,1649
16,TUS,PHX,0710,0807
16,PHX,BOS,1225,2025
16,TUS,PHX,1017,1108
16,BUR,PHX,1248,1355
16,PHX,BOS,1501,2234
16,BOS,PHX,1755,2054
16,CLE,PHX,1710,1817
16,PHX,LGB,1922,2035
16,IAH,PHX,1429,1507
16,PHX,LGB,1600,1715
16,LGB,PHX,1801,1910
16,ORD,PHX,1040,1226
16,PHX,LGB,1321,1441
16,PHX,LGB,1030,1154
16,LAS,SFO,2341,0103
16,LAX,LAS,2139,2238
16,LAS,SFO,0855,1026
16,IAH,LAS,0726,0828
16,LAS,SFO,0944,1118
16,LAS,SFO,1138,1255
16,ORD,LAS,0845,1025
16,JFK,LAS,1045,1307
16,LAS,SFO,1405,1522
16,LAS,SFO,1912,2103
16,LAX,LAS,1655,1748
16,LAS,FLL,2333,0652
16,PHX,FLL,1501,2205
16,SNA,PHX,1242,1354
16,OAK,PHX,0914,1100
16,PHX,ICT,1210,1637
16,ICT,PHX,1725,1803
16,ONT,PHX,1526,1630
16,PHX,ICT,1756,2215
16,SBP,LAX,0657,0800
16,LAX,SAN,0828,0923
16,SAN,LAX,0618,0706
16,LAX,SAN,2020,2116
16,SBA,LAX,1527,1615
16,LAX,FAT,0730,0836
16,SBP,LAX,1551,1646
16,LAX,SAN,1900,1949
16,SBA,LAX,1736,1812
16,LAX,SAN,2130,2221
16,SAN,LAX,0858,0940
16,LAX,BFL,2250,2328
16,SAN,LAX,0631,0721
16,SBA,LAX,0936,1023
16,SAN,LAX,0751,0836
16,LAX,MRY,2220,2355
16,LAX,SAN,0927,1020
16,LAX,PSP,1518,1613
16,SAN,LAX,1106,1148
16,LAX,FAT,1831,1941
16,SAN,LAX,1554,1632
16,LAX,SAN,1259,1346
16,PSP,LAX,2016,2056
16,LAX,SAN,1423,1515
16,SBP,LAX,1649,1754
16,LAX,SBP,1221,1328
16,LAX,SBA,1615,1651
16,SAN,LAX,1455,1540
16,LAX,SAN,1526,1625
16,SBA,LAX,0717,0809
16,LAX,SAN,1822,1917
16,FAT,LAX,0658,0815
16,LAX,SBA,1418,1456
16,FAT,LAX,0900,1013
16,LAX,SAN,1517,1603
16,MRY,LAX,1255,1413
16,MRY,LAX,1744,1902
16,LAX,SAN,0747,0840
16,SBA,LAX,0617,0655
16,SAN,LAX,1756,1840
16,LAX,SBA,2255,2349
16,PSP,LAX,1637,1724
16,LAX,SAN,0959,1102
16,LAX,PSP,1900,1958
16,LAX,SAN,1026,1124
16,SBA,LAX,0826,0914
16,LAX,SBP,1429,1524
16,PSP,LAX,1419,1504
16,LAX,SAN,2250,2354
16,SAN,LAX,1131,1216
16,LAX,SAN,1228,1331
16,SAN,LAX,1353,1440
16,LAX,PSP,1125,1215
16,SBA,LAX,1232,1322
16,LAX,SBA,1215,1251
16,SAN,LAX,2152,2237
16,LAX,SAN,0634,0730
16,SBA,LAX,1329,1404
16,LAX,SAN,1626,1723
16,PSP,LAX,1826,1906
16,LAX,PSP,1713,1800
16,SAN,LAX,0648,0736
16,LAX,SBA,0820,0900
16,MRY,LAX,0918,1029
16,LAX,BFL,0913,1008
16,SBA,LAX,1134,1214
16,LAX,SAN,1327,1418
16,FAT,LAX,1200,1305
16,LAX,FAT,1033,1137
16,SBA,LAX,1918,1959
16,LAX,SBP,2106,""
16,SAN,LAX,2052,2143
16,LAX,FAT,2105,2210
16,SAN,LAX,0958,1040
16,LAX,SBA,2135,2212
16,LAX,SBP,1749,1846
16,SBP,LAX,0739,0834
16,LAX,SAN,1925,2021
16,MRY,LAX,1124,1249
16,LAX,BFL,1630,1718
16,LAX,MRY,1106,1239
16,SBP,LAX,1910,2004
16,LAX,SBA,1126,1209
16,FAT,LAX,1545,1657
16,LAX,FAT,1410,1524
16,BFL,LAX,1316,1357
16,LAX,BFL,1206,1254
16,SAN,LAX,1954,2042
16,LAX,FAT,1717,1822
16,FAT,LAX,1841,1941
16,LAX,MRY,0940,1100
16,PSP,LAX,1246,1329
16,LAX,SAN,1655,1747
16,PSP,LAX,0611,0705
16,LAX,SBA,1935,2007
16,FAT,LAX,0550,0655
16,LAX,SBP,1937,2047
16,BFL,LAX,1740,1822
16,LAX,PSP,0731,0822
16,PSP,LAX,0850,0929
16,LAX,MRY,0733,0853
16,BFL,LAX,1027,1115
16,LAX,FAT,2251,0020
16,SAN,LAX,0756,0851
16,LAX,SAN,1126,1219
16,FAT,LAX,2008,2105
16,LAX,PSP,2255,2351
16,FAT,LAX,1415,1520
16,LAX,FAT,1236,1346
16,LAX,MRY,1555,1724
16,SAN,LAX,1427,1516
16,LAX,SBA,1821,1852
16,SAN,LAX,1529,1606
16,LAX,SAN,2222,2316
16,SAN,LAX,1625,1703
16,LAX,FAT,0841,0949
16,SBP,LAX,0555,0713
16,LAX,SAN,1059,1151
16,SAN,LAX,2028,2114
16,MRY,LAX,2002,2128
16,LAX,SAN,1736,1829
16,SAN,LAX,0823,0900
16,LAX,SAN,0656,0740
16,SAN,LAX,1155,1246
16,LAX,SAN,1359,1448
16,PSP,LAX,1115,1154
16,LAX,PSP,1255,1343
16,SAN,LAX,1325,1409
16,LAX,FAT,1510,1626
16,FAT,LAX,1643,1746
16,LAX,SAN,2023,2126
16,SAN,LAX,2133,2219
16,LAX,SBA,0920,1005
16,MRY,LAX,0533,0709
16,LAX,PSP,0957,1046
16,FAT,LAX,1016,1130
16,LAX,SBA,1515,1601
16,SBA,LAX,1625,1716
16,LAX,BFL,1403,1451
16,SAN,LAX,1855,1936
16,LAX,SBA,1018,1053
16,PSP,LAX,1558,1650
16,LAX,SBA,1727,1811
16,SBA,LAX,1829,1919
16,LAX,MRY,1343,1506
16,MRY,LAX,1528,1649
16,LAX,SAN,0636,0727
16,LAX,MRY,1808,1946
16,SAN,LAX,1230,1311
16,LAX,PSP,0854,0954
16,SAN,LAX,1653,1747
16,LAX,SAN,1807,1859
16,PSP,LAX,1010,1052
16,LAX,SAN,2158,2251
16,SAN,LAX,1827,1922
16,LAX,SAN,1200,1254
16,SAN,LAX,1928,2012
16,LAX,BFL,1941,2030
16,LAX,PSP,1437,1526
16,BFL,LAX,1522,1609
16,BFL,LAX,0717,0802
16,SBA,LAX,1032,1115
16,SAN,LAX,1305,1345
16,LAX,PSP,1028,1119
16,PSP,LAX,1142,1229
16,BFL,LAX,0525,0616
16,ABI,DFW,0814,0903
16,DFW,FSM,1617,1726
16,SHV,DFW,0942,1052
16,DFW,SHV,1812,1911
16,ACT,DFW,1045,1130
16,DFW,TXK,1747,1846
16,MEM,DFW,1110,1240
16,DFW,LRD,1708,1847
16,DFW,MEM,0922,1043
16,FSM,DFW,1812,1925
16,DFW,FSM,1306,1415
16,AMA,DFW,1635,1806
16,DFW,JAN,1432,1619
16,MKE,DFW,0612,0835
16,FSM,DFW,1311,1423
16,ILE,DFW,0710,0803
16,DFW,BTR,1548,1729
16,DFW,FSM,0812,0926
16,GSP,DFW,0607,0733
16,DFW,SHV,0801,0918
16,MKE,DFW,1046,1304
16,DFW,FSM,1426,1528
16,SAV,DFW,0835,1010
16,DFW,SAV,1234,1548
16,DFW,SAV,1744,2056
16,SAV,DFW,1621,1801
16,DFW,LAW,2056,2155
16,MKE,DFW,1712,1943
16,DFW,LFT,1551,1729
16,FSM,DFW,1555,1645
16,DFW,LRD,1131,1317
16,LRD,DFW,1416,1610
16,LRD,DFW,1902,2103
16,ABI,DFW,1639,1747
16,DFW,MKE,0755,1013
16,FSM,DFW,1451,1600
16,DFW,GGG,1746,1842
16,DFW,ABI,1430,1525
16,LRD,DFW,1128,1319
16,DFW,BTR,1259,1437
16,BTR,DFW,1511,1653
16,DFW,ABI,0920,1011
16,BPT,DFW,0718,0854
16,DFW,LRD,0915,1108
16,ABI,DFW,0727,0810
16,DFW,OKC,0736,0858
16,GGG,DFW,0555,0654
16,DFW,CRP,0953,1059
16,CRP,DFW,1126,1242
16,DFW,SGF,2235,0005
16,LAW,DFW,1042,1126
16,DFW,LAW,0920,1004
16,BTR,DFW,1752,1950
16,DFW,SJT,1745,1855
16,DFW,SPS,1904,1952
16,LFT,DFW,1444,1619
16,SGF,DFW,0804,0936
16,DFW,ABI,1730,1813
16,FSM,DFW,0808,0927
16,DFW,MAF,2101,2219
16,SJT,DFW,0602,0721
16,DFW,HOU,0933,1031
16,ABI,DFW,1216,1316
16,DFW,ILE,1651,1738
16,ILE,DFW,1828,1941
16,DFW,FSM,0927,1040
16,DFW,ILE,0924,1008
